Date,Commodity_Name,Unit,Category,Price,Currency,Country,Country_Region,Market_Name
15 07 2005,Maize - Retail,KG,cereals and tubers,18.76,MWK,Malawi,Central Region,Nsundwe
15 07 2005,Maize - Retail,KG,cereals and tubers,20.67,MWK,Malawi,Central Region,Ntcheu
15 07 2005,Maize - Retail,KG,cereals and tubers,18.88,MWK,Malawi,Central Region,Ntchisi
15 07 2005,Maize - Retail,KG,cereals and tubers,20.17,MWK,Malawi,Central Region,Salima
15 07 2005,Maize - Retail,KG,cereals and tubers,15.5,MWK,Malawi,Central Region,Santhe
15 07 2005,Maize - Retail,KG,cereals and tubers,16.88,MWK,Malawi,Central Region,Thete
15 07 2005,Maize - Retail,KG,cereals and tubers,19.4,MWK,Malawi,Central Region,Lizulu
15 07 2005,Maize - Retail,KG,cereals and tubers,23.63,MWK,Malawi,Central Region,Lilongwe
15 07 2005,Maize - Retail,KG,cereals and tubers,17,MWK,Malawi,Central Region,Kasiya
15 07 2005,Maize - Retail,KG,cereals and tubers,17.75,MWK,Malawi,Central Region,Nambuma
15 07 2005,Maize - Retail,KG,cereals and tubers,17.42,MWK,Malawi,Central Region,Ntonda
15 06 2005,Maize - Retail,KG,cereals and tubers,20.26,MWK,Malawi,Southern Region,Balaka
15 06 2005,Maize - Retail,KG,cereals and tubers,20.68,MWK,Malawi,Southern Region,Bangula
15 06 2005,Maize - Retail,KG,cereals and tubers,21.75,MWK,Malawi,Southern Region,Chikwawa
15 06 2005,Maize - Retail,KG,cereals and tubers,18.03,MWK,Malawi,Southern Region,Chiradzulu
15 06 2005,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,Limbe
15 06 2005,Maize - Retail,KG,cereals and tubers,18.05,MWK,Malawi,Southern Region,Liwonde
15 06 2005,Maize - Retail,KG,cereals and tubers,17.41,MWK,Malawi,Southern Region,Luchenza
15 06 2005,Maize - Retail,KG,cereals and tubers,21.93,MWK,Malawi,Southern Region,Lunzu
15 06 2005,Maize - Retail,KG,cereals and tubers,19.17,MWK,Malawi,Southern Region,Mangochi
15 06 2005,Maize - Retail,KG,cereals and tubers,20.45,MWK,Malawi,Southern Region,Mwanza
15 06 2005,Maize - Retail,KG,cereals and tubers,23.82,MWK,Malawi,Southern Region,Namwera
15 06 2005,Maize - Retail,KG,cereals and tubers,18.65,MWK,Malawi,Southern Region,Nchalo
15 06 2005,Maize - Retail,KG,cereals and tubers,20.28,MWK,Malawi,Southern Region,Ngabu
15 06 2005,Maize - Retail,KG,cereals and tubers,17.02,MWK,Malawi,Southern Region,Sorgin
15 06 2005,Maize - Retail,KG,cereals and tubers,17.27,MWK,Malawi,Southern Region,Ntaja
15 06 2005,Maize - Retail,KG,cereals and tubers,17.56,MWK,Malawi,Southern Region,Zomba
15 06 2005,Rice (imported) - Retail,KG,cereals and tubers,6375,SOS,Malawi,Southern Region,Marka
15 06 2005,Maize (white) - Retail,KG,cereals and tubers,3750,SOS,Malawi,Southern Region,Marka
15 06 2005,Sorghum (red) - Retail,KG,cereals and tubers,2292,SOS,Malawi,Southern Region,Marka
15 06 2005,Maize - Retail,KG,cereals and tubers,12.02,MWK,Malawi,Northern Region,Chitipa
15 06 2005,Maize - Retail,KG,cereals and tubers,12.5,MWK,Malawi,Northern Region,Embangweni
15 06 2005,Maize - Retail,KG,cereals and tubers,16.38,MWK,Malawi,Northern Region,Karonga
15 06 2005,Maize - Retail,KG,cereals and tubers,16.38,MWK,Malawi,Northern Region,Mzimba
15 06 2005,Maize - Retail,KG,cereals and tubers,16.52,MWK,Malawi,Northern Region,Mzuzu
15 06 2005,Maize - Retail,KG,cereals and tubers,18.14,MWK,Malawi,Northern Region,Nkhata Bay
15 06 2005,Maize - Retail,KG,cereals and tubers,20.33,MWK,Malawi,Northern Region,Rumphi
15 06 2005,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Central Region,Chimbiya
15 06 2005,Maize - Retail,KG,cereals and tubers,19.44,MWK,Malawi,Central Region,Dwangwa
15 06 2005,Maize - Retail,KG,cereals and tubers,14.99,MWK,Malawi,Central Region,Kasungu
15 06 2005,Maize - Retail,KG,cereals and tubers,21.3,MWK,Malawi,Central Region,Mchinji
15 06 2005,Maize - Retail,KG,cereals and tubers,17.03,MWK,Malawi,Central Region,Mitundu
15 06 2005,Maize - Retail,KG,cereals and tubers,18.05,MWK,Malawi,Central Region,Mponela
15 06 2005,Maize - Retail,KG,cereals and tubers,16.79,MWK,Malawi,Central Region,Mtakataka
15 06 2005,Maize - Retail,KG,cereals and tubers,16.42,MWK,Malawi,Central Region,Nanjiri
15 06 2005,Maize - Retail,KG,cereals and tubers,15.22,MWK,Malawi,Central Region,Nkhoma
15 06 2005,Maize - Retail,KG,cereals and tubers,14.6,MWK,Malawi,Central Region,Nkhotakota
15 06 2005,Maize - Retail,KG,cereals and tubers,16.95,MWK,Malawi,Central Region,Nsundwe
15 06 2005,Maize - Retail,KG,cereals and tubers,16.92,MWK,Malawi,Central Region,Ntcheu
15 06 2005,Maize - Retail,KG,cereals and tubers,18.3,MWK,Malawi,Central Region,Ntchisi
15 06 2005,Maize - Retail,KG,cereals and tubers,17.99,MWK,Malawi,Central Region,Salima
15 06 2005,Maize - Retail,KG,cereals and tubers,15,MWK,Malawi,Central Region,Thete
15 06 2005,Maize - Retail,KG,cereals and tubers,17.41,MWK,Malawi,Central Region,Lizulu
15 06 2005,Maize - Retail,KG,cereals and tubers,19.94,MWK,Malawi,Central Region,Lilongwe
15 05 2005,Maize - Retail,KG,cereals and tubers,17.52,MWK,Malawi,Southern Region,Balaka
15 05 2005,Maize - Retail,KG,cereals and tubers,18.28,MWK,Malawi,Southern Region,Bangula
15 05 2005,Maize - Retail,KG,cereals and tubers,16.42,MWK,Malawi,Southern Region,Chikwawa
15 05 2005,Maize - Retail,KG,cereals and tubers,17.59,MWK,Malawi,Southern Region,Chiradzulu
15 05 2005,Maize - Retail,KG,cereals and tubers,20.24,MWK,Malawi,Southern Region,Limbe
15 05 2005,Maize - Retail,KG,cereals and tubers,17.22,MWK,Malawi,Southern Region,Liwonde
15 05 2005,Maize - Retail,KG,cereals and tubers,16.67,MWK,Malawi,Southern Region,Luchenza
15 05 2005,Maize - Retail,KG,cereals and tubers,17.82,MWK,Malawi,Southern Region,Lunzu
15 05 2005,Maize - Retail,KG,cereals and tubers,16.82,MWK,Malawi,Southern Region,Mangochi
15 05 2005,Maize - Retail,KG,cereals and tubers,16.84,MWK,Malawi,Southern Region,Mwanza
15 05 2005,Maize - Retail,KG,cereals and tubers,23.08,MWK,Malawi,Southern Region,Namwera
15 05 2005,Maize - Retail,KG,cereals and tubers,17.78,MWK,Malawi,Southern Region,Nchalo
15 05 2005,Maize - Retail,KG,cereals and tubers,17.84,MWK,Malawi,Southern Region,Ngabu
15 05 2005,Maize - Retail,KG,cereals and tubers,13.33,MWK,Malawi,Southern Region,Sorgin
15 05 2005,Maize - Retail,KG,cereals and tubers,14.21,MWK,Malawi,Southern Region,Ntaja
15 05 2005,Rice (imported) - Retail,KG,cereals and tubers,6000,SOS,Malawi,Southern Region,Marka
15 05 2005,Maize (white) - Retail,KG,cereals and tubers,3750,SOS,Malawi,Southern Region,Marka
15 05 2005,Sorghum (red) - Retail,KG,cereals and tubers,2333,SOS,Malawi,Southern Region,Marka
15 05 2005,Maize - Retail,KG,cereals and tubers,11.1,MWK,Malawi,Northern Region,Chitipa
15 05 2005,Maize - Retail,KG,cereals and tubers,10.92,MWK,Malawi,Northern Region,Embangweni
15 05 2005,Maize - Retail,KG,cereals and tubers,15.78,MWK,Malawi,Northern Region,Karonga
15 05 2005,Maize - Retail,KG,cereals and tubers,16.63,MWK,Malawi,Northern Region,Mzimba
15 05 2005,Maize - Retail,KG,cereals and tubers,18.8,MWK,Malawi,Northern Region,Mzuzu
15 05 2005,Maize - Retail,KG,cereals and tubers,17.12,MWK,Malawi,Northern Region,Nkhata Bay
15 05 2005,Maize - Retail,KG,cereals and tubers,18.68,MWK,Malawi,Northern Region,Rumphi
15 05 2005,Maize - Retail,KG,cereals and tubers,16.53,MWK,Malawi,Central Region,Chimbiya
15 05 2005,Maize - Retail,KG,cereals and tubers,18.21,MWK,Malawi,Central Region,Kasungu
15 05 2005,Maize - Retail,KG,cereals and tubers,17.33,MWK,Malawi,Central Region,Mchinji
15 05 2005,Maize - Retail,KG,cereals and tubers,14.82,MWK,Malawi,Central Region,Mitundu
15 05 2005,Maize - Retail,KG,cereals and tubers,14.88,MWK,Malawi,Central Region,Mponela
15 05 2005,Maize - Retail,KG,cereals and tubers,14.64,MWK,Malawi,Central Region,Mtakataka
15 05 2005,Maize - Retail,KG,cereals and tubers,15.18,MWK,Malawi,Central Region,Nanjiri
15 05 2005,Maize - Retail,KG,cereals and tubers,14.14,MWK,Malawi,Central Region,Nkhoma
15 05 2005,Maize - Retail,KG,cereals and tubers,14.14,MWK,Malawi,Central Region,Nkhotakota
15 05 2005,Maize - Retail,KG,cereals and tubers,14.59,MWK,Malawi,Central Region,Nsundwe
15 05 2005,Maize - Retail,KG,cereals and tubers,15.35,MWK,Malawi,Central Region,Ntcheu
15 05 2005,Maize - Retail,KG,cereals and tubers,16.18,MWK,Malawi,Central Region,Ntchisi
15 05 2005,Maize - Retail,KG,cereals and tubers,16.95,MWK,Malawi,Central Region,Salima
15 05 2005,Maize - Retail,KG,cereals and tubers,14.13,MWK,Malawi,Central Region,Thete
15 05 2005,Maize - Retail,KG,cereals and tubers,16.53,MWK,Malawi,Central Region,Lizulu
15 05 2005,Maize - Retail,KG,cereals and tubers,18.08,MWK,Malawi,Central Region,Lilongwe
15 04 2005,Maize - Retail,KG,cereals and tubers,15.24,MWK,Malawi,Southern Region,Balaka
15 04 2005,Maize - Retail,KG,cereals and tubers,14.32,MWK,Malawi,Southern Region,Bangula
15 04 2005,Maize - Retail,KG,cereals and tubers,14.76,MWK,Malawi,Southern Region,Chikwawa
15 04 2005,Maize - Retail,KG,cereals and tubers,14.21,MWK,Malawi,Southern Region,Chiradzulu
15 04 2005,Maize - Retail,KG,cereals and tubers,18.97,MWK,Malawi,Southern Region,Limbe
15 04 2005,Maize - Retail,KG,cereals and tubers,16.84,MWK,Malawi,Southern Region,Liwonde
15 04 2005,Maize - Retail,KG,cereals and tubers,16.35,MWK,Malawi,Southern Region,Luchenza
15 04 2005,Maize - Retail,KG,cereals and tubers,16.13,MWK,Malawi,Southern Region,Lunzu
15 04 2005,Maize - Retail,KG,cereals and tubers,13.17,MWK,Malawi,Southern Region,Mangochi
15 04 2005,Maize - Retail,KG,cereals and tubers,17.16,MWK,Malawi,Southern Region,Mwanza
15 04 2005,Maize - Retail,KG,cereals and tubers,21.89,MWK,Malawi,Southern Region,Namwera
15 04 2005,Maize - Retail,KG,cereals and tubers,14.3,MWK,Malawi,Southern Region,Nchalo
15 04 2005,Maize - Retail,KG,cereals and tubers,13.98,MWK,Malawi,Southern Region,Ngabu
15 04 2005,Maize - Retail,KG,cereals and tubers,12.51,MWK,Malawi,Southern Region,Sorgin
15 04 2005,Maize - Retail,KG,cereals and tubers,11.06,MWK,Malawi,Southern Region,Ntaja
15 04 2005,Maize - Retail,KG,cereals and tubers,15.15,MWK,Malawi,Southern Region,Zomba
15 04 2005,Rice (imported) - Retail,KG,cereals and tubers,6000,SOS,Malawi,Southern Region,Marka
15 04 2005,Maize (white) - Retail,KG,cereals and tubers,3333,SOS,Malawi,Southern Region,Marka
15 04 2005,Sorghum (red) - Retail,KG,cereals and tubers,2000,SOS,Malawi,Southern Region,Marka
15 04 2005,Maize - Retail,KG,cereals and tubers,13.63,MWK,Malawi,Northern Region,Chitipa
15 04 2005,Maize - Retail,KG,cereals and tubers,12,MWK,Malawi,Northern Region,Embangweni
15 04 2005,Maize - Retail,KG,cereals and tubers,16.14,MWK,Malawi,Northern Region,Karonga
15 04 2005,Maize - Retail,KG,cereals and tubers,16.64,MWK,Malawi,Northern Region,Mzimba
15 04 2005,Maize - Retail,KG,cereals and tubers,19.21,MWK,Malawi,Northern Region,Mzuzu
15 04 2005,Maize - Retail,KG,cereals and tubers,18.6,MWK,Malawi,Northern Region,Nkhata Bay
15 04 2005,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Northern Region,Rumphi
15 04 2005,Maize - Retail,KG,cereals and tubers,16.38,MWK,Malawi,Central Region,Chimbiya
15 04 2005,Maize - Retail,KG,cereals and tubers,17.62,MWK,Malawi,Central Region,Dwangwa
15 04 2005,Maize - Retail,KG,cereals and tubers,20.23,MWK,Malawi,Central Region,Kasungu
15 04 2005,Maize - Retail,KG,cereals and tubers,17,MWK,Malawi,Central Region,Mchinji
15 04 2005,Maize - Retail,KG,cereals and tubers,14,MWK,Malawi,Central Region,Mitundu
15 04 2005,Maize - Retail,KG,cereals and tubers,17.4,MWK,Malawi,Central Region,Mponela
15 04 2005,Maize - Retail,KG,cereals and tubers,12.94,MWK,Malawi,Central Region,Mtakataka
15 04 2005,Maize - Retail,KG,cereals and tubers,16.85,MWK,Malawi,Central Region,Nanjiri
15 04 2005,Maize - Retail,KG,cereals and tubers,15.59,MWK,Malawi,Central Region,Nkhoma
15 04 2005,Maize - Retail,KG,cereals and tubers,17.49,MWK,Malawi,Central Region,Nkhotakota
15 04 2005,Maize - Retail,KG,cereals and tubers,15.14,MWK,Malawi,Central Region,Nsundwe
15 04 2005,Maize - Retail,KG,cereals and tubers,15.47,MWK,Malawi,Central Region,Ntcheu
15 04 2005,Maize - Retail,KG,cereals and tubers,16.03,MWK,Malawi,Central Region,Ntchisi
15 04 2005,Maize - Retail,KG,cereals and tubers,17.5,MWK,Malawi,Central Region,Salima
15 04 2005,Maize - Retail,KG,cereals and tubers,10.75,MWK,Malawi,Central Region,Thete
15 04 2005,Maize - Retail,KG,cereals and tubers,16.89,MWK,Malawi,Central Region,Lizulu
15 04 2005,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Central Region,Lilongwe
15 03 2005,Maize - Retail,KG,cereals and tubers,17.58,MWK,Malawi,Southern Region,Balaka
15 03 2005,Maize - Retail,KG,cereals and tubers,14.05,MWK,Malawi,Southern Region,Bangula
15 03 2005,Maize - Retail,KG,cereals and tubers,14.68,MWK,Malawi,Southern Region,Chikwawa
15 03 2005,Maize - Retail,KG,cereals and tubers,12.13,MWK,Malawi,Southern Region,Chiradzulu
15 03 2005,Maize - Retail,KG,cereals and tubers,19.91,MWK,Malawi,Southern Region,Limbe
15 03 2005,Maize - Retail,KG,cereals and tubers,17.53,MWK,Malawi,Southern Region,Liwonde
15 03 2005,Maize - Retail,KG,cereals and tubers,16.28,MWK,Malawi,Southern Region,Luchenza
15 03 2005,Maize - Retail,KG,cereals and tubers,15.37,MWK,Malawi,Southern Region,Lunzu
15 03 2005,Maize - Retail,KG,cereals and tubers,17.97,MWK,Malawi,Southern Region,Mangochi
15 03 2005,Maize - Retail,KG,cereals and tubers,19.31,MWK,Malawi,Southern Region,Mwanza
15 03 2005,Maize - Retail,KG,cereals and tubers,23.43,MWK,Malawi,Southern Region,Namwera
15 03 2005,Maize - Retail,KG,cereals and tubers,15.17,MWK,Malawi,Southern Region,Nchalo
15 03 2005,Maize - Retail,KG,cereals and tubers,14.33,MWK,Malawi,Southern Region,Ngabu
15 03 2005,Maize - Retail,KG,cereals and tubers,13.29,MWK,Malawi,Southern Region,Sorgin
15 03 2005,Maize - Retail,KG,cereals and tubers,12.84,MWK,Malawi,Southern Region,Ntaja
15 03 2005,Maize - Retail,KG,cereals and tubers,24.78,MWK,Malawi,Southern Region,Zomba
15 03 2005,Rice (imported) - Retail,KG,cereals and tubers,6000,SOS,Malawi,Southern Region,Marka
15 03 2005,Maize (white) - Retail,KG,cereals and tubers,3056,SOS,Malawi,Southern Region,Marka
15 03 2005,Sorghum (red) - Retail,KG,cereals and tubers,2000,SOS,Malawi,Southern Region,Marka
15 03 2005,Maize - Retail,KG,cereals and tubers,14.26,MWK,Malawi,Northern Region,Chitipa
15 03 2005,Maize - Retail,KG,cereals and tubers,16.5,MWK,Malawi,Northern Region,Karonga
15 03 2005,Maize - Retail,KG,cereals and tubers,17.26,MWK,Malawi,Northern Region,Mzimba
15 03 2005,Maize - Retail,KG,cereals and tubers,22.72,MWK,Malawi,Northern Region,Mzuzu
15 03 2005,Maize - Retail,KG,cereals and tubers,19.97,MWK,Malawi,Northern Region,Nkhata Bay
15 03 2005,Maize - Retail,KG,cereals and tubers,19.76,MWK,Malawi,Northern Region,Rumphi
15 03 2005,Maize - Retail,KG,cereals and tubers,16.81,MWK,Malawi,Central Region,Chimbiya
15 03 2005,Maize - Retail,KG,cereals and tubers,19.73,MWK,Malawi,Central Region,Dwangwa
15 03 2005,Maize - Retail,KG,cereals and tubers,21.88,MWK,Malawi,Central Region,Kasungu
15 03 2005,Maize - Retail,KG,cereals and tubers,17,MWK,Malawi,Central Region,Mchinji
15 03 2005,Maize - Retail,KG,cereals and tubers,15.88,MWK,Malawi,Central Region,Mitundu
15 03 2005,Maize - Retail,KG,cereals and tubers,18.03,MWK,Malawi,Central Region,Mponela
15 03 2005,Maize - Retail,KG,cereals and tubers,16.03,MWK,Malawi,Central Region,Mtakataka
15 03 2005,Maize - Retail,KG,cereals and tubers,17.19,MWK,Malawi,Central Region,Nanjiri
15 03 2005,Maize - Retail,KG,cereals and tubers,17.3,MWK,Malawi,Central Region,Nkhoma
15 03 2005,Maize - Retail,KG,cereals and tubers,20.06,MWK,Malawi,Central Region,Nkhotakota
15 03 2005,Maize - Retail,KG,cereals and tubers,17.24,MWK,Malawi,Central Region,Nsundwe
15 03 2005,Maize - Retail,KG,cereals and tubers,17.43,MWK,Malawi,Central Region,Ntcheu
15 03 2005,Maize - Retail,KG,cereals and tubers,17.87,MWK,Malawi,Central Region,Ntchisi
15 03 2005,Maize - Retail,KG,cereals and tubers,17,MWK,Malawi,Central Region,Salima
15 03 2005,Maize - Retail,KG,cereals and tubers,14,MWK,Malawi,Central Region,Sharpevaley
15 03 2005,Maize - Retail,KG,cereals and tubers,15.25,MWK,Malawi,Central Region,Thete
15 03 2005,Maize - Retail,KG,cereals and tubers,17.35,MWK,Malawi,Central Region,Lizulu
15 03 2005,Maize - Retail,KG,cereals and tubers,18.39,MWK,Malawi,Central Region,Lilongwe
15 02 2005,Maize - Retail,KG,cereals and tubers,18.1,MWK,Malawi,Southern Region,Balaka
15 02 2005,Maize - Retail,KG,cereals and tubers,12.52,MWK,Malawi,Southern Region,Bangula
15 02 2005,Maize - Retail,KG,cereals and tubers,16.94,MWK,Malawi,Southern Region,Chikwawa
15 02 2005,Maize - Retail,KG,cereals and tubers,19.72,MWK,Malawi,Southern Region,Chiradzulu
15 02 2005,Maize - Retail,KG,cereals and tubers,22,MWK,Malawi,Southern Region,Limbe
15 02 2005,Maize - Retail,KG,cereals and tubers,18.13,MWK,Malawi,Southern Region,Liwonde
15 02 2005,Maize - Retail,KG,cereals and tubers,15.79,MWK,Malawi,Southern Region,Luchenza
15 02 2005,Maize - Retail,KG,cereals and tubers,20.4,MWK,Malawi,Southern Region,Lunzu
15 02 2005,Maize - Retail,KG,cereals and tubers,18.19,MWK,Malawi,Southern Region,Mangochi
15 02 2005,Maize - Retail,KG,cereals and tubers,19.5,MWK,Malawi,Southern Region,Mwanza
15 02 2005,Maize - Retail,KG,cereals and tubers,23.06,MWK,Malawi,Southern Region,Namwera
15 02 2005,Maize - Retail,KG,cereals and tubers,15.16,MWK,Malawi,Southern Region,Nchalo
15 02 2005,Maize - Retail,KG,cereals and tubers,15.6,MWK,Malawi,Southern Region,Ngabu
15 02 2005,Maize - Retail,KG,cereals and tubers,14.16,MWK,Malawi,Southern Region,Sorgin
15 02 2005,Maize - Retail,KG,cereals and tubers,17.55,MWK,Malawi,Southern Region,Ntaja
15 02 2005,Rice (imported) - Retail,KG,cereals and tubers,6000,SOS,Malawi,Southern Region,Marka
15 02 2005,Maize (white) - Retail,KG,cereals and tubers,2375,SOS,Malawi,Southern Region,Marka
15 02 2005,Sorghum (red) - Retail,KG,cereals and tubers,2222,SOS,Malawi,Southern Region,Marka
15 02 2005,Maize - Retail,KG,cereals and tubers,14.24,MWK,Malawi,Northern Region,Chitipa
15 02 2005,Maize - Retail,KG,cereals and tubers,19.33,MWK,Malawi,Northern Region,Karonga
15 02 2005,Maize - Retail,KG,cereals and tubers,15.92,MWK,Malawi,Northern Region,Mzimba
15 02 2005,Maize - Retail,KG,cereals and tubers,21.78,MWK,Malawi,Northern Region,Mzuzu
15 02 2005,Maize - Retail,KG,cereals and tubers,18.61,MWK,Malawi,Northern Region,Nkhata Bay
15 02 2005,Maize - Retail,KG,cereals and tubers,21.52,MWK,Malawi,Northern Region,Rumphi
15 02 2005,Maize - Retail,KG,cereals and tubers,15.69,MWK,Malawi,Central Region,Chimbiya
15 02 2005,Maize - Retail,KG,cereals and tubers,19.94,MWK,Malawi,Central Region,Dwangwa
15 02 2005,Maize - Retail,KG,cereals and tubers,21.77,MWK,Malawi,Central Region,Kasungu
15 02 2005,Maize - Retail,KG,cereals and tubers,17.13,MWK,Malawi,Central Region,Mchinji
15 02 2005,Maize - Retail,KG,cereals and tubers,15.58,MWK,Malawi,Central Region,Mitundu
15 02 2005,Maize - Retail,KG,cereals and tubers,18.16,MWK,Malawi,Central Region,Mponela
15 02 2005,Maize - Retail,KG,cereals and tubers,18.75,MWK,Malawi,Central Region,Mtakataka
15 02 2005,Maize - Retail,KG,cereals and tubers,16.82,MWK,Malawi,Central Region,Nanjiri
15 02 2005,Maize - Retail,KG,cereals and tubers,17.34,MWK,Malawi,Central Region,Nkhoma
15 02 2005,Maize - Retail,KG,cereals and tubers,20.5,MWK,Malawi,Central Region,Nkhotakota
15 02 2005,Maize - Retail,KG,cereals and tubers,16.73,MWK,Malawi,Central Region,Nsundwe
15 02 2005,Maize - Retail,KG,cereals and tubers,16.48,MWK,Malawi,Central Region,Ntcheu
15 02 2005,Maize - Retail,KG,cereals and tubers,16.69,MWK,Malawi,Central Region,Ntchisi
15 02 2005,Maize - Retail,KG,cereals and tubers,17,MWK,Malawi,Central Region,Salima
15 02 2005,Maize - Retail,KG,cereals and tubers,13.13,MWK,Malawi,Central Region,Sharpevaley
15 02 2005,Maize - Retail,KG,cereals and tubers,13.25,MWK,Malawi,Central Region,Thete
15 02 2005,Maize - Retail,KG,cereals and tubers,15.88,MWK,Malawi,Central Region,Lizulu
15 02 2005,Maize - Retail,KG,cereals and tubers,17.3,MWK,Malawi,Central Region,Lilongwe
15 01 2005,Maize - Retail,KG,cereals and tubers,19.67,MWK,Malawi,Southern Region,Balaka
15 01 2005,Maize - Retail,KG,cereals and tubers,16.83,MWK,Malawi,Southern Region,Bangula
15 01 2005,Maize - Retail,KG,cereals and tubers,16.75,MWK,Malawi,Southern Region,Chikwawa
15 01 2005,Maize - Retail,KG,cereals and tubers,17.62,MWK,Malawi,Southern Region,Chiradzulu
15 01 2005,Maize - Retail,KG,cereals and tubers,19.7,MWK,Malawi,Southern Region,Limbe
15 01 2005,Maize - Retail,KG,cereals and tubers,18.69,MWK,Malawi,Southern Region,Liwonde
15 01 2005,Maize - Retail,KG,cereals and tubers,15.66,MWK,Malawi,Southern Region,Luchenza
15 01 2005,Maize - Retail,KG,cereals and tubers,19.82,MWK,Malawi,Southern Region,Lunzu
15 01 2005,Maize - Retail,KG,cereals and tubers,18.1,MWK,Malawi,Southern Region,Mangochi
15 01 2005,Maize - Retail,KG,cereals and tubers,19.39,MWK,Malawi,Southern Region,Mwanza
15 01 2005,Maize - Retail,KG,cereals and tubers,20.41,MWK,Malawi,Southern Region,Namwera
